Indicator,Year,State,Age,Race,Sex,Cases,Rate per 100000,Population,total_STD,STD_per_100000
"Early Non-Primary, Non-Secondary Syphilis",2014,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,23.0,3.3,694445.0,5128.0,738.4314092548726
"Early Non-Primary, Non-Secondary Syphilis",2013,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,5.0,0.7,689285.0,4757.0,690.1354301921557
"Early Non-Primary, Non-Secondary Syphilis",2012,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,,,682442.0,4643.0,680.3508576553025
"Early Non-Primary, Non-Secondary Syphilis",2011,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,0.0,0.0,673969.0,4001.0,593.6474823025985
"Early Non-Primary, Non-Secondary Syphilis",2010,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,0.0,0.0,668045.0,3662.0,548.1666654192456
"Early Non-Primary, Non-Secondary Syphilis",2009,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,,,658318.0,3350.0,508.872611716526
"Early Non-Primary, Non-Secondary Syphilis",2008,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,,,652234.0,3314.0,508.09985373347604
Primary and Secondary Syphilis,2020,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,66.0,9.1,725735.0,6556.0,903.360041888568
Primary and Secondary Syphilis,2019,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,48.0,6.6,725735.0,6765.0,932.158432485687
Primary and Secondary Syphilis,2018,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,41.0,5.7,719542.0,6167.0,857.0729714179298
Primary and Secondary Syphilis,2017,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,33.0,4.6,713616.0,5771.0,808.6982354655725
Primary and Secondary Syphilis,2016,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,26.0,3.7,705093.0,5635.0,799.1853556906677
Primary and Secondary Syphilis,2015,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,39.0,5.6,697742.0,5044.0,722.9033080995554
Primary and Secondary Syphilis,2014,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,53.0,7.6,694445.0,5128.0,738.4314092548726
Primary and Secondary Syphilis,2013,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,44.0,6.4,689285.0,4757.0,690.1354301921557
Primary and Secondary Syphilis,2012,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,18.0,2.6,682442.0,4643.0,680.3508576553025
Primary and Secondary Syphilis,2011,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,0.0,0.0,673969.0,4001.0,593.6474823025985
Primary and Secondary Syphilis,2010,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,4.0,0.6,668045.0,3662.0,548.1666654192456
Primary and Secondary Syphilis,2009,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,0.0,0.0,658318.0,3350.0,508.872611716526
Primary and Secondary Syphilis,2008,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,,,652234.0,3314.0,508.09985373347604
AIDS prevalence,2020,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,304.0,41.4,734073.0,6556.0,893.0991876829688
AIDS prevalence,2019,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,297.0,40.8,727796.0,6765.0,929.5187112872288
AIDS prevalence,2018,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,279.0,38.7,720021.0,6167.0,856.5027964462148
AIDS prevalence,2017,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,264.0,37.0,714433.0,5771.0,807.7734371172663
AIDS prevalence,2016,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,251.0,35.6,705776.0,5635.0,798.4119607354176
AIDS prevalence,2015,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,244.0,34.9,698337.0,5044.0,722.2873770113856
AIDS prevalence,2014,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,232.0,33.4,694928.0,5128.0,737.9181728179035
AIDS prevalence,2013,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,206.0,29.9,689670.0,4757.0,689.750170371337
AIDS prevalence,2012,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,190.0,27.8,682700.0,4643.0,680.0937454225868
AIDS prevalence,2011,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,174.0,25.8,674113.0,4001.0,593.5206708667538
AIDS prevalence,2010,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,155.0,23.2,668066.0,3662.0,548.1494343373259
AIDS prevalence,2009,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,154.0,23.1,667951.0,3350.0,501.5337951436557
AIDS prevalence,2008,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,146.0,22.1,661864.0,3314.0,500.7070939044879
HIV prevalence,2020,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,693.0,94.4,734073.0,6556.0,893.0991876829688
HIV prevalence,2019,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,649.0,89.2,727796.0,6765.0,929.5187112872288
HIV prevalence,2018,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,611.0,84.9,720021.0,6167.0,856.5027964462148
HIV prevalence,2017,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,574.0,80.3,714433.0,5771.0,807.7734371172663
HIV prevalence,2016,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,536.0,75.9,705776.0,5635.0,798.4119607354176
HIV prevalence,2015,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,521.0,74.6,698337.0,5044.0,722.2873770113856
HIV prevalence,2014,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,497.0,71.5,694928.0,5128.0,737.9181728179035
HIV prevalence,2013,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,453.0,65.7,689670.0,4757.0,689.750170371337
HIV prevalence,2012,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,414.0,60.6,682700.0,4643.0,680.0937454225868
HIV prevalence,2011,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,386.0,57.3,674113.0,4001.0,593.5206708667538
HIV prevalence,2010,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,363.0,54.3,668066.0,3662.0,548.1494343373259
HIV prevalence,2009,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,379.0,56.7,667951.0,3350.0,501.5337951436557
HIV prevalence,2008,South Dakota,Ages 13 years and older,All races/ethnicities,Both sexes,362.0,54.7,661864.0,3314.0,500.7070939044879
Gonorrhea,2020,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,18441.0,320.8,5748210.0,56314.0,979.6788913418263
Gonorrhea,2019,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,16009.0,278.5,5748210.0,58368.0,1015.4117542678504
Gonorrhea,2018,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,14609.0,256.7,5690614.0,53818.0,945.7327451835602
Gonorrhea,2017,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,12416.0,220.5,5630651.0,48383.0,859.2789714723928
Gonorrhea,2016,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,10167.0,182.5,5571125.0,43155.0,774.6191298884876
Gonorrhea,2015,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8383.0,151.9,5519255.0,40292.0,730.0260633002099
Gonorrhea,2014,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,7196.0,131.5,5471915.0,38433.0,702.3683664676809
Gonorrhea,2013,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,7363.0,135.7,5424953.0,38193.0,704.0245325627706
Gonorrhea,2012,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,9089.0,168.9,5382457.0,42093.0,782.0406182529651
Gonorrhea,2011,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,7654.0,143.6,5328597.0,39241.0,736.4227394190253
Gonorrhea,2010,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,7104.0,134.5,5282724.0,36017.0,681.7884106760073
Gonorrhea,2009,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,7911.0,151.6,5219093.0,38309.0,734.0164277586163
Gonorrhea,2008,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8765.0,169.5,5169950.0,37465.0,724.6685171036471
Chlamydia,2020,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,37873.0,658.9,5748210.0,56314.0,979.6788913418263
Chlamydia,2019,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,41045.0,714.0,5748210.0,58368.0,1015.4117542678504
Chlamydia,2018,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,38184.0,671.0,5690614.0,53818.0,945.7327451835602
Chlamydia,2017,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,35067.0,622.8,5630651.0,48383.0,859.2789714723928
Chlamydia,2016,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,32262.0,579.1,5571125.0,43155.0,774.6191298884876
Chlamydia,2015,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,31248.0,566.2,5519255.0,40292.0,730.0260633002099
Chlamydia,2014,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,30764.0,562.2,5471915.0,38433.0,702.3683664676809
Chlamydia,2013,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,30349.0,559.4,5424953.0,38193.0,704.0245325627706
Chlamydia,2012,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,32484.0,603.5,5382457.0,42093.0,782.0406182529651
Chlamydia,2011,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,31056.0,582.8,5328597.0,39241.0,736.4227394190253
Chlamydia,2010,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,28274.0,535.2,5282724.0,36017.0,681.7884106760073
Chlamydia,2009,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,29662.0,568.3,5219093.0,38309.0,734.0164277586163
Chlamydia,2008,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,27975.0,541.1,5169950.0,37465.0,724.6685171036471
"Early Non-Primary, Non-Secondary Syphilis",2020,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,,,5748210.0,56314.0,979.6788913418263
"Early Non-Primary, Non-Secondary Syphilis",2019,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,638.0,11.1,5748210.0,58368.0,1015.4117542678504
"Early Non-Primary, Non-Secondary Syphilis",2018,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,472.0,8.3,5690614.0,53818.0,945.7327451835602
"Early Non-Primary, Non-Secondary Syphilis",2017,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,412.0,7.3,5630651.0,48383.0,859.2789714723928
"Early Non-Primary, Non-Secondary Syphilis",2016,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,336.0,6.0,5571125.0,43155.0,774.6191298884876
"Early Non-Primary, Non-Secondary Syphilis",2015,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,312.0,5.7,5519255.0,40292.0,730.0260633002099
"Early Non-Primary, Non-Secondary Syphilis",2014,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,236.0,4.3,5471915.0,38433.0,702.3683664676809
"Early Non-Primary, Non-Secondary Syphilis",2013,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,267.0,4.9,5424953.0,38193.0,704.0245325627706
"Early Non-Primary, Non-Secondary Syphilis",2012,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,254.0,4.7,5382457.0,42093.0,782.0406182529651
"Early Non-Primary, Non-Secondary Syphilis",2011,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,255.0,4.8,5328597.0,39241.0,736.4227394190253
"Early Non-Primary, Non-Secondary Syphilis",2010,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,362.0,6.9,5282724.0,36017.0,681.7884106760073
"Early Non-Primary, Non-Secondary Syphilis",2009,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,333.0,6.4,5219093.0,38309.0,734.0164277586163
"Early Non-Primary, Non-Secondary Syphilis",2008,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,312.0,6.0,5169950.0,37465.0,724.6685171036471
Primary and Secondary Syphilis,2020,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,,,5748210.0,56314.0,979.6788913418263
Primary and Secondary Syphilis,2019,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,676.0,11.8,5748210.0,58368.0,1015.4117542678504
Primary and Secondary Syphilis,2018,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,553.0,9.7,5690614.0,53818.0,945.7327451835602
Primary and Secondary Syphilis,2017,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,488.0,8.7,5630651.0,48383.0,859.2789714723928
Primary and Secondary Syphilis,2016,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,390.0,7.0,5571125.0,43155.0,774.6191298884876
Primary and Secondary Syphilis,2015,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,349.0,6.3,5519255.0,40292.0,730.0260633002099
Primary and Secondary Syphilis,2014,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,237.0,4.3,5471915.0,38433.0,702.3683664676809
Primary and Secondary Syphilis,2013,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,214.0,3.9,5424953.0,38193.0,704.0245325627706
Primary and Secondary Syphilis,2012,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,266.0,4.9,5382457.0,42093.0,782.0406182529651
Primary and Secondary Syphilis,2011,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,276.0,5.2,5328597.0,39241.0,736.4227394190253
Primary and Secondary Syphilis,2010,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,277.0,5.2,5282724.0,36017.0,681.7884106760073
Primary and Secondary Syphilis,2009,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,403.0,7.7,5219093.0,38309.0,734.0164277586163
Primary and Secondary Syphilis,2008,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,413.0,8.0,5169950.0,37465.0,724.6685171036471
AIDS prevalence,2020,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8738.0,150.5,5806801.0,56314.0,969.793867570113
AIDS prevalence,2019,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8549.0,148.7,5748728.0,58368.0,1015.3202586728751
AIDS prevalence,2018,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8480.0,148.9,5695810.0,53818.0,944.8700009305086
AIDS prevalence,2017,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8235.0,146.1,5635783.0,48383.0,858.4965035027077
AIDS prevalence,2016,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8110.0,145.5,5575409.0,43155.0,774.0239325940034
AIDS prevalence,2015,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8199.0,148.5,5522791.0,40292.0,729.5586597428728
AIDS prevalence,2014,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8097.0,147.9,5474765.0,38433.0,702.0027343639407
AIDS prevalence,2013,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,8086.0,149.0,5427127.0,38193.0,703.7425142252982
AIDS prevalence,2012,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,7792.0,144.7,5383978.0,42093.0,781.8196879704932
AIDS prevalence,2011,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,7472.0,140.2,5329402.0,39241.0,736.3115036171038
AIDS prevalence,2010,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,7226.0,136.8,5282878.0,36017.0,681.7685360138925
AIDS prevalence,2009,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,6676.0,127.9,5219117.0,38309.0,734.0130523994768
AIDS prevalence,2008,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,6397.0,123.7,5169975.0,37465.0,724.6650128869095
HIV prevalence,2020,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,18207.0,313.5,5806801.0,56314.0,969.793867570113
HIV prevalence,2019,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,17628.0,306.6,5748728.0,58368.0,1015.3202586728751
HIV prevalence,2018,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,17199.0,302.0,5695810.0,53818.0,944.8700009305086
HIV prevalence,2017,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,16587.0,294.3,5635783.0,48383.0,858.4965035027077
HIV prevalence,2016,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,16129.0,289.3,5575409.0,43155.0,774.0239325940034
HIV prevalence,2015,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,16231.0,293.9,5522791.0,40292.0,729.5586597428728
HIV prevalence,2014,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,15765.0,288.0,5474765.0,38433.0,702.0027343639407
HIV prevalence,2013,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,15724.0,289.7,5427127.0,38193.0,703.7425142252982
HIV prevalence,2012,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,15428.0,286.6,5383978.0,42093.0,781.8196879704932
HIV prevalence,2011,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,14823.0,278.1,5329402.0,39241.0,736.3115036171038
HIV prevalence,2010,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,14355.0,271.7,5282878.0,36017.0,681.7685360138925
HIV prevalence,2009,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,13738.0,263.2,5219117.0,38309.0,734.0130523994768
HIV prevalence,2008,Tennessee,Ages 13 years and older,All races/ethnicities,Both sexes,13206.0,255.4,5169975.0,37465.0,724.6650128869095
Gonorrhea,2020,Texas,Ages 13 years and older,All races/ethnicities,Both sexes,58063.0,245.2,23677535.0,192871.0,814.5738143772145
Gonorrhea,2019,Texas,Ages 13 years and older,All races/ethnicities,Both sexes,44047.0,186.0,23677535.0,175299.0,740.3600079146752
