"Date Printed: Friday, April 21, 2023 1:27:55 AM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Early Non-Primary, Non-Secondary Syphilis","2018","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","668","9.3","7,161,326"
"Early Non-Primary, Non-Secondary Syphilis","2017","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","659","9.3","7,120,613"
"Early Non-Primary, Non-Secondary Syphilis","2016","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","602","8.5","7,066,374"
"Early Non-Primary, Non-Secondary Syphilis","2015","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","410","5.8","7,018,934"
"Early Non-Primary, Non-Secondary Syphilis","2014","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","274","3.9","6,969,511"
"Early Non-Primary, Non-Secondary Syphilis","2013","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","354","5.1","6,909,116"
"Early Non-Primary, Non-Secondary Syphilis","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","303","4.4","6,841,941"
"Early Non-Primary, Non-Secondary Syphilis","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","289","4.3","6,763,865"
"Early Non-Primary, Non-Secondary Syphilis","2010","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","275","4.1","6,692,535"
"Early Non-Primary, Non-Secondary Syphilis","2009","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","233","3.6","6,543,717"
"Early Non-Primary, Non-Secondary Syphilis","2008","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","238","3.7","6,472,101"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","701","9.7","7,200,624"
"Primary and Secondary Syphilis","2019","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","659","9.2","7,200,624"
"Primary and Secondary Syphilis","2018","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","702","9.8","7,161,326"
"Primary and Secondary Syphilis","2017","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","535","7.5","7,120,613"
"Primary and Secondary Syphilis","2016","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","459","6.5","7,066,374"
"Primary and Secondary Syphilis","2015","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","334","4.8","7,018,934"
"Primary and Secondary Syphilis","2014","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","289","4.1","6,969,511"
"Primary and Secondary Syphilis","2013","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","315","4.6","6,909,116"
"Primary and Secondary Syphilis","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","285","4.2","6,841,941"
"Primary and Secondary Syphilis","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","213","3.1","6,763,865"
"Primary and Secondary Syphilis","2010","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","279","4.2","6,692,535"
"Primary and Secondary Syphilis","2009","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","299","4.6","6,543,717"
"Primary and Secondary Syphilis","2008","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","266","4.1","6,472,101"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","11,292","155.6","7,255,595"
"AIDS prevalence","2019","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","11,119","154.1","7,215,840"
"AIDS prevalence","2018","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","10,898","152.0","7,167,630"
"AIDS prevalence","2017","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","10,655","149.5","7,126,147"
"AIDS prevalence","2016","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","10,341","146.2","7,071,371"
"AIDS prevalence","2015","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","10,204","145.3","7,023,193"
"AIDS prevalence","2014","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","10,133","145.3","6,972,929"
"AIDS prevalence","2013","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","9,915","143.5","6,911,744"
"AIDS prevalence","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","9,950","145.4","6,843,747"
"AIDS prevalence","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","9,337","138.0","6,764,817"
"AIDS prevalence","2010","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","9,114","136.2","6,692,749"
"AIDS prevalence","2009","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","8,821","134.8","6,543,736"
"AIDS prevalence","2008","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","8,569","132.4","6,472,126"
"HIV prevalence","2020 (COVID-19 Pandemic)","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","24,046","331.4","7,255,595"
"HIV prevalence","2019","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","23,601","327.1","7,215,840"
"HIV prevalence","2018","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","22,896","319.4","7,167,630"
"HIV prevalence","2017","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","22,290","312.8","7,126,147"
"HIV prevalence","2016","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","21,499","304.0","7,071,371"
"HIV prevalence","2015","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","21,030","299.4","7,023,193"
"HIV prevalence","2014","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","20,609","295.6","6,972,929"
"HIV prevalence","2013","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","19,933","288.4","6,911,744"
"HIV prevalence","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","19,667","287.4","6,843,747"
"HIV prevalence","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","18,629","275.4","6,764,817"
"HIV prevalence","2010","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","18,222","272.3","6,692,749"
"HIV prevalence","2009","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","18,832","287.8","6,543,736"
"HIV prevalence","2008","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","18,258","282.1","6,472,126"
"Gonorrhea","2020 (COVID-19 Pandemic)","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","11,639","181.7","6,406,520"
"Gonorrhea","2019","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","11,729","183.1","6,406,520"
"Gonorrhea","2018","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","11,199","177.3","6,317,962"
"Gonorrhea","2017","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","9,909","159.2","6,223,296"
"Gonorrhea","2016","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","8,161","133.6","6,109,662"
"Gonorrhea","2015","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","7,166","119.5","5,995,196"
"Gonorrhea","2014","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","6,215","105.4","5,898,530"
"Gonorrhea","2013","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","4,367","75.1","5,814,237"
"Gonorrhea","2012","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","3,232","56.2","5,750,836"
"Gonorrhea","2011","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","2,732","48.1","5,684,627"
"Gonorrhea","2010","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","2,863","51.1","5,607,862"
"Gonorrhea","2009","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","2,279","41.2","5,532,575"
"Gonorrhea","2008","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","3,113","57.1","5,451,253"
"Chlamydia","2020 (COVID-19 Pandemic)","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","31,063","484.9","6,406,520"
"Chlamydia","2019","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","37,640","587.5","6,406,520"
"Chlamydia","2018","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","34,423","544.8","6,317,962"
"Chlamydia","2017","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","32,209","517.6","6,223,296"
"Chlamydia","2016","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","31,217","510.9","6,109,662"
"Chlamydia","2015","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","28,665","478.1","5,995,196"
"Chlamydia","2014","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","26,508","449.4","5,898,530"
"Chlamydia","2013","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","24,910","428.4","5,814,237"
"Chlamydia","2012","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","24,542","426.8","5,750,836"
"Chlamydia","2011","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","23,251","409.0","5,684,627"
"Chlamydia","2010","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","21,316","380.1","5,607,862"
"Chlamydia","2009","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","21,325","385.4","5,532,575"
"Chlamydia","2008","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","21,263","390.1","5,451,253"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","615","9.6","6,406,520"
"Early Non-Primary, Non-Secondary Syphilis","2019","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","721","11.3","6,406,520"
"Early Non-Primary, Non-Secondary Syphilis","2018","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","599","9.5","6,317,962"
"Early Non-Primary, Non-Secondary Syphilis","2017","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","588","9.4","6,223,296"
"Early Non-Primary, Non-Secondary Syphilis","2016","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","446","7.3","6,109,662"
"Early Non-Primary, Non-Secondary Syphilis","2015","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","293","4.9","5,995,196"
"Early Non-Primary, Non-Secondary Syphilis","2014","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","198","3.4","5,898,530"
"Early Non-Primary, Non-Secondary Syphilis","2013","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","204","3.5","5,814,237"
"Early Non-Primary, Non-Secondary Syphilis","2012","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","181","3.1","5,750,836"
"Early Non-Primary, Non-Secondary Syphilis","2011","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","146","2.6","5,684,627"
"Early Non-Primary, Non-Secondary Syphilis","2010","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","109","1.9","5,607,862"
"Early Non-Primary, Non-Secondary Syphilis","2009","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","64","1.2","5,532,575"
"Early Non-Primary, Non-Secondary Syphilis","2008","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","98","1.8","5,451,253"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","836","13.0","6,406,520"
"Primary and Secondary Syphilis","2019","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","816","12.7","6,406,520"
"Primary and Secondary Syphilis","2018","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","802","12.7","6,317,962"
"Primary and Secondary Syphilis","2017","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","677","10.9","6,223,296"
"Primary and Secondary Syphilis","2016","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","565","9.2","6,109,662"
"Primary and Secondary Syphilis","2015","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","445","7.4","5,995,196"
"Primary and Secondary Syphilis","2014","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","344","5.8","5,898,530"
"Primary and Secondary Syphilis","2013","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","284","4.9","5,814,237"
"Primary and Secondary Syphilis","2012","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","302","5.3","5,750,836"
"Primary and Secondary Syphilis","2011","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","328","5.8","5,684,627"
"Primary and Secondary Syphilis","2010","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","266","4.7","5,607,862"
"Primary and Secondary Syphilis","2009","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","139","2.5","5,532,575"
"Primary and Secondary Syphilis","2008","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","181","3.3","5,451,253"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","7,225","111.4","6,488,390"
"AIDS prevalence","2019","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","7,187","112.2","6,407,007"
"AIDS prevalence","2018","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","7,101","112.3","6,320,711"
"AIDS prevalence","2017","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","7,015","112.7","6,226,981"
"AIDS prevalence","2016","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","6,872","112.4","6,112,944"
"AIDS prevalence","2015","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","6,830","113.9","5,997,811"
"AIDS prevalence","2014","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","6,685","113.3","5,900,568"
"AIDS prevalence","2013","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","6,501","111.8","5,815,833"
"AIDS prevalence","2012","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","6,331","110.1","5,751,917"
"AIDS prevalence","2011","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","6,227","109.5","5,685,208"
"AIDS prevalence","2010","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","6,123","109.2","5,607,984"
"AIDS prevalence","2009","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","5,928","107.1","5,532,584"
"AIDS prevalence","2008","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","5,729","105.1","5,451,257"
